BIRD,DATE,VISIT_TYPE,OUTCOME,NUM_OBS,OBSERVER,REMOVED,TERRITORY,FULLTERRITORY,YEAR,MONTH,DAY,Lat5,Long5,check,re-enter lat5,re-enter long5,Lat100,Long100,sex,birth_year,age_type,walkabout,Notes
mpyo,30-Jul-20,2,1,1,CEH,0,DILLAR,Dillards,2020,7,30,,,,,,33.6997,-78.9264,M,2017,Actual,0,
oram,30-Jul-20,2,1,1,CEH,0,JCPENN,JCPenney,2020,7,30,,,,,,33.701564,-78.921386,M,2018,Minimum,0,
owme,30-Jul-20,2,0,1,CEH,0,COSTCO,"""behind costco""",2020,7,30,,,,,,33.706,-78.9175,M,2018,Actual,0,
rrgm,30-Jul-20,2,0,1,CEH,0,COSTCO,Behind Costco,2020,7,30,,,,,,33.706,-78.9175,F,2018,Minimum,0,
UBOA,30-Jul-20,2,0,1,CEH,3,OAKFOR,Oak Forest,2020,7,30,,,,,,33.7038,-78.9094,F,,,0,
uggm,30-Jul-20,2,1,1,CEH,0,MALWAL,Seaboard Walmart,2020,7,30,,,,,,33.7027,-78.9141,M,2019,Actual,0,
wemi,30-Jul-20,1,1,1,CEH,0,KFCCCC,KFC,2020,7,30,,,,,,33.7553,-78.9639,M,2018,Minimum,0,
wrma,30-Jul-20,2,1,1,CEH,0,ATTMAL,ATT,2020,7,30,,,,,,33.7039,-78.9813,F,2019,Actual,0,
aawm,31-Jul-20,2,0,2,CEH,0,RIVERF,Riverfront,2020,7,31,,,,,,33.8313,-79.0465,M,2017,Actual,0,
game,31-Jul-20,2,1,2,CEH,0,BUSBEE,Busbee,2020,7,31,,,,,,33.8289,-79.0594,M,2018,Minimum,0,
gmob,31-Jul-20,2,0,2,CEH,0,COURTH,Courthouse,2020,7,31,,,,,,33.8304,-79.0484,M,2016,Minimum,0,
gmyr,31-Jul-20,2,0,2,CEH,0,RIVERF,Riverfront,2020,7,31,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
imba,31-Jul-20,2,0,1,CEH,0,UNIBAP,Univ. Baptist Church,2020,7,31,,,,,,33.8024,-79.009,M,2019,Actual,1,moved
moab,31-Jul-20,2,1,2,CEH,0,BUSBEE,Busbee,2020,7,31,,,,,,33.8289,-79.0594,F,2019,Actual,0,
rmgg,31-Jul-20,2,0,2,CEH,0,CYPRES,Cypress Inn,2020,7,31,,,,,,33.833,-79.0452,M,2018,Actual,1,gone
wumu,31-Jul-20,2,0,2,CEH,3,GRAING,Grainger,2020,7,31,,,,,,33.8279,-79.0523,F,2017,Minimum,0,
yymb,31-Jul-20,2,0,2,CEH,0,CYPRES,Cypress Inn,2020,7,31,,,,,,33.833,-79.0452,F,2016,Minimum,1,gone for winter
abum,1-Aug-20,2,0,1,CEH,0,CEMETE,Cemetery,2020,8,1,,,,,,33.7916,-79.0196,M,2019,Actual,0,
ayym,1-Aug-20,2,1,1,CEH,0,DISCGO,disc golf course,2020,8,1,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
ayym,1-Aug-20,1,1,2,CEH,0,WAKEFO,Wake Forest Rd.,2020,8,1,,,,,,33.8,-79.006,M,2017,Minimum,0,
gmrr,1-Aug-20,2,0,1,CEH,0,SCHOLA,Scholars,2020,8,1,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
iiom,1-Aug-20,2,0,1,CEH,0,POLICE,Police,2020,8,1,,,,,,33.7939,-79.0073,M,2017,Minimum,0,
mary,1-Aug-20,1,1,2,CEH,0,HGTCCC,HGTC,2020,8,1,,,,,,33.7933,-79.0009,F,2019,Actual,0,
mbyg,1-Aug-20,2,0,1,CEH,0,POLICE,POLICE,2020,8,1,,,,,,33.7939,-79.0073,M,2019,Actual,0,
meow,1-Aug-20,2,0,1,CEH,0,CEMETE,Cemetery,2020,8,1,,,,,,33.7916,-79.0196,M,2018,Actual,0,
mrrr,1-Aug-20,2,0,1,CEH,0,SCHOLA,Scholars,2020,8,1,,,,,,33.7963,-79.0062,F,2018,Actual,0,
omuc,1-Aug-20,2,1,1,CEH,0,SOCCER,Soccer Corner,2020,8,1,,,,,,33.7915,-79.0176,M,2018,Minimum,0,
omuu,1-Aug-20,2,0,1,CEH,0,SEACOA,Seacoast Church,2020,8,1,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
remy,1-Aug-20,2,0,1,CEH,0,DISCGO,disc golf course,2020,8,1,,,,,,33.7976,-79.0039,F,2018,Minimum,0,
romo,1-Aug-20,2,0,1,CEH,2,PROFES,Professional Park,2020,8,1,,,,,,33.7818,-79.0105,M,2018,Actual,0,
wimi,1-Aug-20,2,0,1,CEH,2,PROFES,Professional Park,2020,8,1,,,,,,33.7818,-79.0105,F,2018,Minimum,0,
ymur,1-Aug-20,2,0,1,CEH,0,CEMETE,Cemetery,2020,8,1,,,,,,33.7916,-79.0196,F,2017,Minimum,0,
cama,2-Aug-20,1,1,1,CEH,0,CHICKF,Chick-Fil-A,2020,8,2,,,,,,33.7592,-78.9602,M,2019,Actual,0,
cram,2-Aug-20,1,1,1,CEH,0,PUBLIX,PUBLIX,2020,8,2,,,,,,33.76,-78.958,F,2019,Actual,0,
mugg,3-Aug-20,1,1,1,CEH,0,WPDEDI,WPDE dishes,2020,8,3,,,,,,33.7993,-78.995,M,2018,Actual,0,
UBCO,3-Aug-20,1,1,1,CEH,3,COXFER,Cox Ferry,2020,8,3,,,,,,33.8066,-79.0081,M,,,0,
umwa,3-Aug-20,1,1,1,CEH,0,COXFER,Cox Ferry,2020,8,3,,,,,,33.8066,-79.0081,F,2019,Actual,0,
amxx,7-Aug-20,1,1,1,CEH,0,TANGER,Tanger,2020,8,7,,,,,,33.7503,-78.96,F,2018,Minimum,0,
bbcm,7-Aug-20,2,1,1,CEH,0,IMSTOP,IM Stopsign,2020,8,7,,,,,,33.7993,-78.995,F,2018,Actual,0,
ccmo,7-Aug-20,4,2,1,CEH,0,WINYAH,WINYAH,2020,8,7,,,,,,33.7927,-78.9919,F,2020,MInimum,0,
eeme,7-Aug-20,2,1,1,CEH,0,RRTRAC,RR Tracks behind Lowes,2020,8,7,,,,,,33.7921,-78.9942,M,2017,Actual,0,
emww,7-Aug-20,2,0,1,CEH,0,TEKNOW,Teknoware,2020,8,7,,,,,,33.7971,-78.991,M,2017,Minimum,0,
moyy,7-Aug-20,2,0,1,CEH,0,CMWSSS,CMWS,2020,8,7,,,,,,33.8008,-79,M,2017,Actual,0,
mugg,7-Aug-20,2,0,1,CEH,0,WPDEDI,WPDE dishes,2020,8,7,,,,,,33.8001,-79.0015,M,2018,Actual,0,
myaa,7-Aug-20,2,0,1,CEH,0,IMSTOP,IM Stopsign,2020,8,7,,,,,,33.7993,-78.995,M,2017,Minimum,0,
oaam,7-Aug-20,2,0,1,CEH,0,TENNIS,Tennis center,2020,8,7,,,,,,33.7991,-78.9965,M,2017,Minimum,0,
rwmp,7-Aug-20,2,0,1,CEH,0,METGLA,Metglas,2020,8,7,,,,,,33.7942,-78.996,F,2016,Minimum,0,
yame,7-Aug-20,2,1,1,CEH,0,WPDEDI,WPDE dishes,2020,8,7,,,,,,33.8001,-79.0015,F,2016,Minimum,0,
yomg,7-Aug-20,2,0,1,CEH,0,TENNIS,Tennis center,2020,8,7,,,,,,33.7991,-78.9965,F,2019,Actual,1,moved
aawm,8-Aug-20,2,0,2,CEH,0,RIVERF,Riverfront,2020,8,8,,,,,,33.8313,-79.0465,M,2017,Actual,0,
game,8-Aug-20,2,0,2,CEH,0,BUSBEE,Busbee,2020,8,8,,,,,,33.8289,-79.0594,M,2018,Minimum,0,
gmob,8-Aug-20,2,0,2,CEH,0,COURTH,Courthouse,2020,8,8,,,,,,33.8304,-79.0484,M,2016,Minimum,0,
gmyr,8-Aug-20,2,0,2,CEH,0,RIVERF,Riverfront,2020,8,8,,,,,,33.8313,-79.0465,F,2016,Minimum,0,
imba,8-Aug-20,1,1,2,CEH,0,WALTRI,Waltrip/Husted Rd.,2020,8,8,,,,,,33.8054,-79.0033,M,2019,Actual,0,
moab,8-Aug-20,2,1,2,CEH,0,BUSBEE,Busbee,2020,8,8,,,,,,33.8289,-79.0594,F,2019,Actual,0,
omuu,8-Aug-20,2,1,2,CEH,0,SEACOA,Seacoast Church,2020,8,8,,,,,,33.8074,-79.0129,M,2017,Minimum,0,
rmgg,8-Aug-20,2,0,2,CEH,0,CYPRES,Cypress Inn,2020,8,8,,,,,,33.833,-79.0452,M,2018,Actual,1,gone
UBCO,8-Aug-20,2,1,2,CEH,3,COXFER,Cox Ferry,2020,8,8,,,,,,33.8066,-79.0081,M,,,0,
umwa,8-Aug-20,2,0,2,CEH,0,COXFER,Cox Ferry,2020,8,8,,,,,,33.8066,-79.0081,F,2019,Actual,0,
yymb,8-Aug-20,2,0,2,CEH,0,CYPRES,Cypress Inn,2020,8,8,,,,,,33.833,-79.0452,F,2016,Minimum,1,gone for winter
abum,9-Aug-20,2,0,1,CEH,0,CEMETE,Cemetery,2020,8,9,,,,,,33.7916,-79.0196,M,2019,Actual,0,
ayym,9-Aug-20,2,0,1,CEH,0,DISCGO,disc golf course,2020,8,9,,,,,,33.7976,-79.0039,M,2017,Minimum,0,
emor,9-Aug-20,2,0,1,CEH,0,LOWESP,Lowes pkg lot,2020,8,9,,,,,,33.792,-78.9979,M,2016,Minimum,0,
gmrr,9-Aug-20,2,0,1,CEH,0,SCHOLA,Scholars,2020,8,9,,,,,,33.7963,-79.0062,M,2017,Minimum,0,
iiom,9-Aug-20,2,0,1,CEH,0,POLICE,Police,2020,8,9,,,,,,33.7939,-79.0073,M,2017,Minimum,0,
mary,9-Aug-20,2,1,1,CEH,0,HGTCCC,HGTC,2020,8,9,,,,,,33.7933,-79.0009,F,2019,Actual,0,
mbyg,9-Aug-20,2,0,1,CEH,0,POLICE,POLICE,2020,8,9,,,,,,33.7939,-79.0073,M,2019,Actual,0,
mrrr,9-Aug-20,2,0,1,CEH,0,SCHOLA,Scholars,2020,8,9,,,,,,33.7963,-79.0062,F,2018,Actual,0,
omuc,9-Aug-20,2,1,1,CEH,0,SOCCER,Soccer Corner,2020,8,9,,,,,,33.7915,-79.0176,M,2018,Minimum,0,
remy,9-Aug-20,2,0,1,CEH,0,DISCGO,disc golf course,2020,8,9,,,,,,33.7976,-79.0039,F,2018,Minimum,0,
romo,9-Aug-20,2,0,1,CEH,2,PROFES,Professional Park,2020,8,9,,,,,,33.7818,-79.0105,M,2018,Actual,0,
wimi,9-Aug-20,2,0,1,CEH,2,PROFES,Professional Park,2020,8,9,,,,,,33.7818,-79.0105,F,2018,Minimum,0,
wmbb,9-Aug-20,2,0,1,CEH,0,HGTCCC,HGTC,2020,8,9,,,,,,33.7933,-79.0009,M,2016,Minimum,0,
ymur,9-Aug-20,2,1,1,CEH,0,CEMETE,Cemetery,2020,8,9,,,,,,33.7916,-79.0196,F,2017,Minimum,0,
amac,10-Aug-20,2,0,1,CEH,0,CHOICE,Choice Health,2020,8,10,,,,,,33.743,-78.955,M,2018,Minimum,0,
ambi,10-Aug-20,2,1,1,CEH,0,SPEEDW,Speedway,2020,8,10,,,,,,33.7476,-78.9568,F,2018,Minimum,0,
amxx,10-Aug-20,2,0,1,CEH,0,TANGER,Tanger,2020,8,10,,,,,,33.7503,-78.96,F,2018,Minimum,0,
